Current Franchise,Year,Tm,Lg,G,W,L,Ties,W-L%,pythW-L%,Finish,GB,Playoffs,R,RA,Attendance,BatAge,PAge,#Bat,#P,Top Player,Managers,Best Player,WAR,code,Playoff finish,Regular season rank,Attendance Rank
New York Mets,1987,New York Mets,NL East,162,92,70,0,0.568,0.575,2nd of 6,3,,823,698,"3,034,129",28,25.8,39,18,D.Strawberry (6.4),D.Johnson (92-70),D.Strawberry ,6.4,3,No,4,2
New York Mets,1986,New York Mets,NL East,162,108,54,0,0.667,0.635,1st of 6,--,Won WS (4-3),783,578,"2,767,601",28,25.5,36,15,K.Hernandez (5.5),D.Johnson (108-54),K.Hernandez ,5.5,3,1,1,2
New York Mets,1985,New York Mets,NL East,162,98,64,0,0.605,0.591,2nd of 6,3,,695,568,"2,761,601",28.1,24.7,38,17,D.Gooden (13.3),D.Johnson (98-64),D.Gooden ,13.3,3,No,3,2
New York Mets,1984,New York Mets,NL East,162,90,72,0,0.556,0.483,2nd of 6,6.5,,652,676,"1,842,695",27.2,25.2,40,16,K.Hernandez (6.3),D.Johnson (90-72),K.Hernandez ,6.3,3,No,4,11
New York Mets,1983,New York Mets,NL East,162,68,94,0,0.42,0.424,6th of 6,22,,575,680,"1,112,774",27.7,29.2,40,15,K.Hernandez (4.4),G.Bamberger (16-30) and F.Howard (52-64),K.Hernandez ,4.4,3,No,19,23
New York Mets,1982,New York Mets,NL East,162,65,97,0,0.401,0.422,6th of 6,27,,609,723,"1,323,036",28.7,27.5,40,18,J.Stearns (3.8),G.Bamberger (65-97),J.Stearns ,3.8,3,No,19,18
New York Mets,1981,New York Mets,NL East,105,41,62,2,0.398,0.402,5th of 6,18.5,,348,432,"704,244",28.3,27.5,38,19,H.Brooks (2.6),J.Torre (41-62),H.Brooks ,2.6,3,No,20,18
New York Mets,1980,New York Mets,NL East,162,67,95,0,0.414,0.437,5th of 6,24,,611,702,"1,192,073",27.4,26.5,40,17,L.Mazzilli (3.3),J.Torre (67-95),L.Mazzilli ,3.3,3,No,20,19
New York Mets,1979,New York Mets,NL East,163,63,99,1,0.389,0.421,6th of 6,35,,593,706,"788,905",27.6,26.5,39,20,L.Mazzilli (4.9),J.Torre (63-99),L.Mazzilli ,4.9,3,No,24,24
New York Mets,1978,New York Mets,NL East,162,66,96,0,0.407,0.442,6th of 6,24,,607,690,"1,007,328",27.1,27.5,36,16,C.Swan (5.5),J.Torre (66-96),C.Swan ,5.5,3,No,21,20
New York Mets,1977,New York Mets,NL East,162,64,98,0,0.395,0.445,6th of 6,37,,587,663,"1,066,825",27,27.2,40,16,L.Randle (4.2),J.Frazier (15-30) and J.Torre (49-68),L.Randle ,4.2,3,No,18,22
New York Mets,1976,New York Mets,NL East,162,86,76,0,0.531,0.561,3rd of 6,15,,615,538,"1,468,754",28.6,29.4,37,13,T.Seaver (5.2),J.Frazier (86-76),T.Seaver ,5.2,3,No,8,7
New York Mets,1975,New York Mets,NL East,162,82,80,0,0.506,0.515,3rd of 6,10.5,,646,625,"1,730,566",28.6,27,37,16,T.Seaver (8.2),Y.Berra (56-53) and R.McMillan (26-27),T.Seaver ,8.2,3,No,10,5
New York Mets,1974,New York Mets,NL East,162,71,91,0,0.438,0.445,5th of 6,17,,572,646,"1,722,209",27.8,28.2,37,16,J.Matlack (8.7),Y.Berra (71-91),J.Matlack ,8.7,3,No,17,5
New York Mets,1973,New York Mets,NL East,161,82,79,0,0.509,0.515,1st of 6,--,Lost WS (4-3),608,588,"1,912,390",27.9,27.2,40,16,T.Seaver (11.0),Y.Berra (82-79),T.Seaver ,11,3,2,8,3
New York Mets,1972,New York Mets,NL East,156,83,73,0,0.532,0.459,3rd of 6,13.5,,528,578,"2,134,185",27.3,26.1,34,14,J.Matlack (6.1),Y.Berra (83-73),J.Matlack ,6.1,3,No,8,1
New York Mets,1971,New York Mets,NL East,162,83,79,0,0.512,0.531,3rd of 6,14,,588,550,"2,266,680",26.6,26.1,34,13,T.Seaver (10.9),G.Hodges (83-79),T.Seaver ,10.9,3,No,9,1
New York Mets,1970,New York Mets,NL East,162,83,79,0,0.512,0.545,3rd of 6,6,,695,630,"2,697,479",26.5,26.1,34,14,T.Seaver (6.4),G.Hodges (83-79),T.Seaver ,6.4,3,No,10,1
New York Mets,1969,New York Mets,NL East,162,100,62,0,0.617,0.571,1st of 6,--,Won WS (4-1),632,541,"2,175,373",25.9,25.8,35,15,T.Seaver (7.2),G.Hodges (100-62),T.Seaver ,7.2,3,1,2,1
New York Mets,1968,New York Mets,NL,163,73,89,1,0.451,0.476,9th of 10,24,,473,499,"1,781,657",26,26.1,34,14,T.Seaver (7.0),G.Hodges (73-89),T.Seaver ,7,3,No,14,4
New York Mets,1967,New York Mets,NL,162,61,101,0,0.377,0.366,10th of 10,40.5,,498,672,"1,565,492",25.8,26.3,54,27,T.Seaver (6.7),W.Westrum (57-94) and S.Parker (4-7),T.Seaver ,6.7,3,No,17,4
New York Mets,1966,New York Mets,NL,161,66,95,0,0.41,0.383,9th of 10,28.5,,587,761,"1,932,693",26.9,26,42,19,D.Ribant (3.5),W.Westrum (66-95),D.Ribant ,3.5,3,No,17,2
New York Mets,1965,New York Mets,NL,164,50,112,2,0.309,0.318,10th of 10,47,,495,752,"1,768,389",26.5,27.3,43,20,J.Lewis (2.4),C.Stengel (31-64) and W.Westrum (19-48),J.Lewis ,2.4,3,No,18,3
New York Mets,1964,New York Mets,NL,163,53,109,1,0.327,0.362,10th of 10,40,,569,776,"1,732,597",26.9,26.2,41,20,R.Hunt (3.2),C.Stengel (53-109),R.Hunt ,3.2,3,No,17,2
New York Mets,1963,New York Mets,NL,162,51,111,0,0.315,0.311,10th of 10,48,,501,774,"1,080,108",27.5,27.6,40,13,C.Willey (4.2),C.Stengel (51-111),C.Willey ,4.2,3,No,18,7
New York Mets,1962,New York Mets,NL,161,40,120,1,0.25,0.313,10th of 10,60.5,,617,948,"922,530",29.1,26.7,45,17,R.Craig (2.5),C.Stengel (40-120),R.Craig ,2.5,3,No,18,12
New York Yankees,2019,New York Yankees,AL East,162,103,59,0,0.636,0.61,1st of 5,--,Lost ALCS (4-2),943,739,"3,304,404",28.3,30.2,54,33,D.LeMahieu (6.0),A.Boone (103-59),D.LeMahieu ,6,4,3,3,3
New York Yankees,2018,New York Yankees,AL East,162,100,62,0,0.617,0.608,2nd of 5,8,Lost LDS (3-1),851,669,"3,482,855",27.2,28.8,49,27,A.Judge (5.5),A.Boone (100-62),A.Judge ,5.5,4,5,3,2
New York Yankees,2017,New York Yankees,AL East,162,91,71,0,0.562,0.618,2nd of 5,2,Lost ALCS (4-3),858,660,"3,154,938",28.6,27.8,51,25,A.Judge (8.1),J.Girardi (91-71),A.Judge ,8.1,4,3,7,6
New York Yankees,2016,New York Yankees,AL East,162,84,78,0,0.519,0.485,4th of 5,9,,680,702,"3,063,405",30.1,27.9,53,29,M.Tanaka (5.2),J.Girardi (84-78),M.Tanaka ,5.2,4,No,10,6
New York Yankees,2015,New York Yankees,AL East,162,87,75,0,0.537,0.541,2nd of 5,6,Lost ALWC (1-0),764,698,"3,193,795",31.4,27.4,56,33,D.Betances (4.0),J.Girardi (87-75),D.Betances ,4,4,7,9,4
New York Yankees,2014,New York Yankees,AL East,162,84,78,0,0.519,0.478,2nd of 5,12,,633,664,"3,401,624",32.8,29.3,58,33,B.Gardner (3.9),J.Girardi (84-78),B.Gardner ,3.9,4,No,9,3
New York Yankees,2013,New York Yankees,AL East,162,85,77,0,0.525,0.485,3rd of 5,12,,650,671,"3,279,589",31.9,31.8,56,24,R.Cano (7.8),J.Girardi (85-77),R.Cano ,7.8,4,No,10,4
New York Yankees,2012,New York Yankees,AL East,162,95,67,0,0.586,0.584,1st of 5,--,Lost ALCS (4-0),804,668,"3,542,406",32.9,30.3,45,24,R.Cano (8.4),J.Girardi (95-67),R.Cano ,8.4,4,3,3,2
New York Yankees,2011,New York Yankees,AL East,162,97,65,0,0.599,0.624,1st of 5,--,Lost LDS (3-2),867,657,"3,653,680",30.6,31,48,28,C.Sabathia (6.4),J.Girardi (97-65),C.Sabathia ,6.4,4,5,2,2
New York Yankees,2010,New York Yankees,AL East,162,95,67,0,0.586,0.597,2nd of 5,1,Lost ALCS (4-2),859,693,"3,765,807",30.3,30.3,43,21,R.Cano (8.1),J.Girardi (95-67),R.Cano ,8.1,4,3,3,2
New York Yankees,2009,New York Yankees,AL East,162,103,59,0,0.636,0.588,1st of 5,--,Won WS (4-2),915,753,"3,719,358",30.6,29.3,45,24,D.Jeter (6.6),J.Girardi (103-59),D.Jeter ,6.6,4,1,1,2
New York Yankees,2008,New York Yankees,AL East,162,89,73,0,0.549,0.537,3rd of 5,8,,789,727,"4,298,655",31.4,30.6,51,27,A.Rodriguez (6.8),J.Girardi (89-73),A.Rodriguez ,6.8,4,No,7,1
New York Yankees,2007,New York Yankees,AL East,162,94,68,0,0.58,0.599,2nd of 5,2,Lost LDS (3-1),968,777,"4,271,083",30.7,31.4,49,28,A.Rodriguez (9.4),J.Torre (94-68),A.Rodriguez ,9.4,4,5,2,1
New York Yankees,2006,New York Yankees,AL East,162,97,65,0,0.599,0.587,1st of 5,--,Lost LDS (3-1),930,767,"4,248,067",30.9,32.5,49,25,C.Wang (6.0),J.Torre (97-65),C.Wang ,6,4,5,1,1
New York Yankees,2005,New York Yankees,AL East,162,95,67,0,0.586,0.553,1st of 5,--,Lost LDS (3-2),886,789,"4,090,696",32.3,34.2,51,28,A.Rodriguez (9.4),J.Torre (95-67),A.Rodriguez ,9.4,4,5,3,1
New York Yankees,2004,New York Yankees,AL East,162,101,61,0,0.623,0.548,1st of 5,--,Lost ALCS (4-3),897,808,"3,775,292",32.2,32.9,43,23,A.Rodriguez (7.6),J.Torre (101-61),A.Rodriguez ,7.6,4,3,2,1
New York Yankees,2003,New York Yankees,AL East,163,101,61,1,0.623,0.592,1st of 5,--,Lost WS (4-2),877,716,"3,465,600",30.3,33.7,49,23,M.Mussina (6.6),J.Torre (101-61),M.Mussina ,6.6,4,2,1,1
New York Yankees,2002,New York Yankees,AL East,161,103,58,0,0.64,0.613,1st of 5,--,Lost LDS (3-1),897,697,"3,465,807",29.9,33.1,38,17,J.Giambi (7.1),J.Torre (103-58),J.Giambi ,7.1,4,5,1,2
New York Yankees,2001,New York Yankees,AL East,161,95,65,1,0.594,0.555,1st of 5,--,Lost WS (4-3),804,713,"3,264,907",31.2,30.9,47,20,M.Mussina (7.1),J.Torre (95-65),M.Mussina ,7.1,4,2,3,3
New York Yankees,2000,New York Yankees,AL East,161,87,74,0,0.54,0.531,1st of 5,--,Won WS (4-1),871,814,"3,055,435",31.3,32,46,22,J.Posada (5.5),J.Torre (87-74),J.Posada ,5.5,4,1,7,8
New York Yankees,1999,New York Yankees,AL East,162,98,64,0,0.605,0.594,1st of 5,--,Won WS (4-0),900,731,"3,292,736",30.9,31.2,39,18,D.Jeter (8.0),J.Torre (98-64),D.Jeter ,8,4,1,3,4
New York Yankees,1998,New York Yankees,AL East,162,114,48,0,0.704,0.67,1st of 5,--,Won WS (4-0),965,656,"2,955,193",30.4,30.2,38,19,D.Jeter (7.5),J.Torre (114-48),D.Jeter ,7.5,4,1,1,7
New York Yankees,1997,New York Yankees,AL East,162,96,66,0,0.593,0.616,2nd of 5,2,Lost LDS (3-2),891,688,"2,580,325",30.6,29.6,41,18,A.Pettitte (8.4),J.Torre (96-66),A.Pettitte ,8.4,4,5,3,10
New York Yankees,1996,New York Yankees,AL East,162,92,70,0,0.568,0.546,1st of 5,--,Won WS (4-2),871,787,"2,250,877",30.1,29.3,48,24,A.Pettitte (5.6),J.Torre (92-70),A.Pettitte ,5.6,4,1,3,11
New York Yankees,1995,New York Yankees,AL East,145,79,65,1,0.549,0.539,2nd of 5,7,Lost LDS (3-2),749,688,"1,705,263",31.1,28.1,42,20,B.Williams (6.4),B.Showalter (79-65),B.Williams ,6.4,4,5,5,14
New York Yankees,1994,New York Yankees,AL East,113,70,43,0,0.619,0.602,1st of 5,--,,670,534,"1,675,556",30.5,29.8,36,17,W.Boggs (4.5),B.Showalter (70-43),W.Boggs ,4.5,4,No,2,16
New York Yankees,1993,New York Yankees,AL East,162,88,74,0,0.543,0.535,2nd of 7,7,,821,761,"2,416,942",29.7,28.9,41,22,J.Key (6.3),B.Showalter (88-74),J.Key ,6.3,4,No,6,14
New York Yankees,1992,New York Yankees,AL East,162,76,86,0,0.469,0.492,4th of 7,20,,733,746,"1,748,737",28.2,29.5,40,19,M.Perez (5.9),B.Showalter (76-86),M.Perez ,5.9,4,No,13,19
New York Yankees,1991,New York Yankees,AL East,162,71,91,0,0.438,0.435,5th of 7,20,,674,777,"1,863,733",27.7,29.5,40,20,S.Sax (4.2),S.Merrill (71-91),S.Sax ,4.2,4,No,17,19
New York Yankees,1990,New York Yankees,AL East,162,67,95,0,0.414,0.402,7th of 7,21,,603,749,"2,006,436",28.2,29.1,43,20,R.Kelly (5.5),B.Dent (18-31) and S.Merrill (49-64),R.Kelly ,5.5,4,No,17,14
New York Yankees,1989,New York Yankees,AL East,161,74,87,0,0.46,0.442,5th of 7,14.5,,698,792,"2,170,485",28.6,29.2,49,22,S.Sax (4.4),D.Green (56-65) and B.Dent (18-22),S.Sax ,4.4,3,No,13,12
New York Yankees,1988,New York Yankees,AL East,161,85,76,0,0.528,0.514,5th of 7,3.5,,772,748,"2,633,701",30.5,32.3,41,18,R.Henderson (6.3),B.Martin (40-28) and L.Piniella (45-48),R.Henderson ,6.3,3,No,10,5
New York Yankees,1987,New York Yankees,AL East,162,89,73,0,0.549,0.518,4th of 7,9,,788,758,"2,427,672",29.8,32.1,48,22,D.Mattingly (5.1),L.Piniella (89-73),D.Mattingly ,5.1,3,No,7,6
New York Yankees,1986,New York Yankees,AL East,162,90,72,0,0.556,0.535,2nd of 7,5.5,,797,738,"2,268,030",29.2,30.3,43,18,D.Mattingly (7.2),L.Piniella (90-72),D.Mattingly ,7.2,3,No,5,7
New York Yankees,1985,New York Yankees,AL East,161,97,64,0,0.602,0.608,2nd of 7,2,,839,660,"2,214,587",28.8,30.9,39,17,R.Henderson (9.9),Y.Berra (6-10) and B.Martin (91-54),R.Henderson ,9.9,3,No,4,7
New York Yankees,1984,New York Yankees,AL East,162,87,75,0,0.537,0.55,3rd of 7,17,,758,679,"1,821,815",29.6,29.8,41,17,D.Mattingly (6.3),Y.Berra (87-75),D.Mattingly ,6.3,3,No,6,12
New York Yankees,1983,New York Yankees,AL East,162,91,71,0,0.562,0.542,3rd of 7,7,,770,703,"2,257,976",30.7,28.5,40,16,R.Guidry (5.3),B.Martin (91-71),R.Guidry ,5.3,3,No,4,6
New York Yankees,1982,New York Yankees,AL East,162,79,83,0,0.488,0.496,5th of 7,16,,709,716,"2,041,219",30.3,29,47,17,R.Gossage (4.4),"B.Lemon (6-8), G.Michael (44-42) and C.King (29-33)",R.Gossage ,4.4,3,No,13,7
New York Yankees,1981,New York Yankees,AL East,107,59,48,0,0.551,0.593,4th of 7,2,Lost WS (4-2),421,343,"1,614,353",30.8,30.2,39,16,D.Righetti (3.5),G.Michael (48-34) and B.Lemon (11-14),D.Righetti ,3.5,3,2,9,3
New York Yankees,1980,New York Yankees,AL East,162,103,59,0,0.636,0.597,1st of 7,--,Lost ALCS (3-0),820,662,"2,627,417",29.9,31.4,39,13,W.Randolph (6.6),D.Howser (103-59),W.Randolph ,6.6,3,3,1,3
New York Yankees,1979,New York Yankees,AL East,160,89,71,0,0.556,0.54,4th of 7,13.5,,734,672,"2,537,765",30.2,31,47,19,R.Guidry (6.5),B.Lemon (34-31) and B.Martin (55-40),R.Guidry ,6.5,3,No,7,3
New York Yankees,1978,New York Yankees,AL East,163,100,63,0,0.613,0.605,1st of 7,--,Won WS (4-2),735,582,"2,335,871",29.8,28.3,41,17,R.Guidry (9.6),"B.Martin (52-42), D.Howser (0-1) and B.Lemon (48-20)",R.Guidry ,9.6,3,1,1,4
New York Yankees,1977,New York Yankees,AL East,162,100,62,0,0.617,0.61,1st of 7,--,Won WS (4-2),831,651,"2,103,092",29.1,28.6,36,13,G.Nettles (5.5),B.Martin (100-62),G.Nettles ,5.5,3,1,3,4
New York Yankees,1976,New York Yankees,AL East,159,97,62,0,0.61,0.607,1st of 6,--,Lost WS (4-0),730,575,"2,012,434",28.2,29.2,40,14,G.Nettles (8.0),B.Martin (97-62),G.Nettles ,8,3,2,3,4
New York Yankees,1975,New York Yankees,AL East,160,83,77,0,0.519,0.567,3rd of 6,12,,681,588,"1,288,048",28.5,28.7,37,12,C.Hunter (8.1),B.Virdon (53-51) and B.Martin (30-26),C.Hunter ,8.1,3,No,9,7
New York Yankees,1974,New York Yankees,AL East,162,89,73,0,0.549,0.534,2nd of 6,2,,671,623,"1,273,075",27.7,28.4,44,19,E.Maddox (5.4),B.Virdon (89-73),E.Maddox ,5.4,3,No,5,7
New York Yankees,1973,New York Yankees,AL East,162,80,82,0,0.494,0.523,4th of 6,17,,641,610,"1,262,103",30,29.4,36,15,T.Munson (7.2),R.Houk (80-82),T.Munson ,7.2,3,No,11,13
New York Yankees,1972,New York Yankees,AL East,155,79,76,0,0.51,0.525,4th of 6,6.5,,557,527,"966,328",28.7,28.1,36,18,B.Murcer (8.1),R.Houk (79-76),B.Murcer ,8.1,3,No,10,13
New York Yankees,1971,New York Yankees,AL East,162,82,80,0,0.506,0.505,4th of 6,21,,648,641,"1,070,771",28.3,27.3,36,15,R.White (6.7),R.Houk (82-80),R.White ,6.7,3,No,10,13
New York Yankees,1970,New York Yankees,AL East,163,93,69,1,0.574,0.548,2nd of 6,15,,680,612,"1,136,879",27,27.5,34,17,R.White (6.8),R.Houk (93-69),R.White ,6.8,3,No,4,12
New York Yankees,1969,New York Yankees,AL East,162,80,81,1,0.497,0.48,5th of 6,28.5,,562,587,"1,067,996",26.8,26.6,38,14,M.Stottlemyre (6.1),R.Houk (80-81),M.Stottlemyre ,6.1,3,No,13,11
New York Yankees,1968,New York Yankees,AL,164,83,79,2,0.512,0.504,5th of 10,20,,536,531,"1,185,666",28,27.1,34,17,S.Bahnsen (5.9),R.Houk (83-79),S.Bahnsen ,5.9,3,No,8,7
New York Yankees,1967,New York Yankees,AL,163,72,90,1,0.444,0.421,9th of 10,20,,522,621,"1,259,514",28,27,39,15,A.Downing (4.6),R.Houk (72-90),A.Downing ,4.6,3,No,14,10
New York Yankees,1966,New York Yankees,AL,160,70,89,1,0.44,0.499,10th of 10,26.5,,611,612,"1,124,648",28.4,26.9,36,14,T.Tresh (5.4),J.Keane (4-16) and R.Houk (66-73),T.Tresh ,5.4,3,No,16,11
New York Yankees,1965,New York Yankees,AL,162,77,85,0,0.475,0.505,6th of 10,25,,611,604,"1,213,552",28.3,27.2,40,16,M.Stottlemyre (6.9),J.Keane (77-85),M.Stottlemyre ,6.9,3,No,11,7
New York Yankees,1964,New York Yankees,AL,164,99,63,2,0.611,0.606,1st of 10,--,Lost WS (4-3),730,577,"1,305,638",28.2,27,32,14,W.Ford (6.8),Y.Berra (99-63),W.Ford ,6.8,3,2,1,5
New York Yankees,1963,New York Yankees,AL,161,104,57,0,0.646,0.62,1st of 10,--,Lost WS (4-0),714,547,"1,308,920",28,26.8,30,13,E.Howard (5.2),R.Houk (104-57),E.Howard ,5.2,3,2,1,4
New York Yankees,1962,New York Yankees,AL,162,96,66,0,0.593,0.583,1st of 10,--,Won WS (4-3),817,680,"1,493,574",28.2,27.8,33,15,M.Mantle (5.9),R.Houk (96-66),M.Mantle ,5.9,3,1,4,3
New York Yankees,1961,New York Yankees,AL,163,109,53,1,0.673,0.634,1st of 10,--,Won WS (4-1),827,612,"1,747,725",28.4,27.8,36,16,M.Mantle (10.5),R.Houk (109-53),M.Mantle ,10.5,3,1,1,2
New York Yankees,1960,New York Yankees,AL,155,97,57,1,0.63,0.579,1st of 8,--,Lost WS (4-3),746,627,"1,627,349",28.2,28.5,38,16,R.Maris (7.5),C.Stengel (97-57),R.Maris ,7.5,3,2,1,5
New York Yankees,1959,New York Yankees,AL,155,79,75,1,0.513,0.527,3rd of 8,15,,687,647,"1,552,030",28.4,28.4,37,17,M.Mantle (6.6),C.Stengel (79-75),M.Mantle ,6.6,3,No,6,3
New York Yankees,1958,New York Yankees,AL,155,92,62,1,0.597,0.623,1st of 8,--,Won WS (4-3),759,577,"1,428,438",28,29.1,32,15,M.Mantle (8.7),C.Stengel (92-62),M.Mantle ,8.7,3,1,1,3
New York Yankees,1957,New York Yankees,AL,154,98,56,0,0.636,0.635,1st of 8,--,Lost WS (4-3),723,534,"1,497,134",28.4,27.9,31,12,M.Mantle (11.3),C.Stengel (98-56),M.Mantle ,11.3,3,2,1,2
New York Yankees,1956,New York Yankees,AL,154,97,57,0,0.63,0.637,1st of 8,--,Won WS (4-3),857,631,"1,491,784",28.1,26.4,38,15,M.Mantle (11.3),C.Stengel (97-57),M.Mantle ,11.3,3,1,1,2
New York Yankees,1955,New York Yankees,AL,154,96,58,0,0.623,0.631,1st of 8,--,Lost WS (4-3),762,569,"1,490,138",28,27.5,40,16,M.Mantle (9.6),C.Stengel (96-58),M.Mantle ,9.6,3,2,2,2
New York Yankees,1954,New York Yankees,AL,155,103,51,1,0.669,0.658,2nd of 8,8,,805,563,"1,475,171",28.5,29.7,39,17,M.Mantle (6.9),C.Stengel (103-51),M.Mantle ,6.9,3,No,2,2
New York Yankees,1953,New York Yankees,AL,151,99,52,0,0.656,0.668,1st of 8,--,Won WS (4-2),801,547,"1,537,811",28.4,31,37,14,M.Mantle (5.8),C.Stengel (99-52),M.Mantle ,5.8,3,1,2,2
New York Yankees,1952,New York Yankees,AL,154,95,59,0,0.617,0.62,1st of 8,--,Won WS (4-3),727,557,"1,629,665",27.8,30.9,39,16,M.Mantle (6.5),C.Stengel (95-59),M.Mantle ,6.5,3,1,2,1
New York Yankees,1951,New York Yankees,AL,154,98,56,0,0.636,0.613,1st of 8,--,Won WS (4-2),798,621,"1,950,107",28.6,30.8,41,19,Y.Berra (5.3),C.Stengel (98-56),Y.Berra ,5.3,3,1,1,1
New York Yankees,1950,New York Yankees,AL,155,98,56,1,0.636,0.625,1st of 8,--,Won WS (4-0),914,691,"2,081,380",29.2,30.6,38,15,P.Rizzuto (6.7),C.Stengel (98-56),P.Rizzuto ,6.7,3,1,1,1
New York Yankees,1949,New York Yankees,AL,155,97,57,1,0.63,0.618,1st of 8,--,Won WS (4-1),829,637,"2,283,676",28.5,29.9,37,14,J.DiMaggio (4.4),C.Stengel (97-57),J.DiMaggio ,4.4,2,1,1,1
New York Yankees,1948,New York Yankees,AL,154,94,60,0,0.61,0.635,3rd of 8,2.5,,857,633,"2,373,901",29.7,28.9,35,13,J.DiMaggio (6.9),B.Harris (94-60),J.DiMaggio ,6.9,2,No,3,2
New York Yankees,1947,New York Yankees,AL,155,97,57,1,0.63,0.649,1st of 8,--,Won WS (4-3),794,568,"2,178,937",30,29.9,39,17,J.DiMaggio (4.9),B.Harris (97-57),J.DiMaggio ,4.9,2,1,1,1
New York Yankees,1946,New York Yankees,AL,154,87,67,0,0.565,0.601,3rd of 8,17,,684,547,"2,265,512",30.1,30.6,46,22,C.Keller (6.1),"J.McCarthy (22-13), B.Dickey (57-48) and J.Neun (8-6)",C.Keller ,6.1,2,No,5,1
New York Yankees,1945,New York Yankees,AL,152,81,71,0,0.533,0.55,4th of 8,6.5,,676,606,"881,845",30.2,30.4,32,14,S.Stirnweiss (8.7),J.McCarthy (81-71),S.Stirnweiss ,8.7,2,No,6,5
New York Yankees,1944,New York Yankees,AL,154,83,71,0,0.539,0.54,3rd of 8,6,,674,617,"789,995",29.2,29.1,32,13,S.Stirnweiss (8.5),J.McCarthy (83-71),S.Stirnweiss ,8.5,2,No,5,2
New York Yankees,1943,New York Yankees,AL,155,98,56,1,0.636,0.595,1st of 8,--,Won WS (4-1),669,542,"618,330",28.3,30.1,26,11,S.Chandler (7.2),J.McCarthy (98-56),S.Chandler ,7.2,2,1,2,2
New York Yankees,1942,New York Yankees,AL,154,103,51,0,0.669,0.698,1st of 8,--,Lost WS (4-1),801,507,"922,011",28.3,30.6,31,13,J.Gordon (8.2),J.McCarthy (103-51),J.Gordon ,8.2,2,2,3,2
New York Yankees,1941,New York Yankees,AL,156,101,53,2,0.656,0.623,1st of 8,--,Won WS (4-1),830,631,"964,722",27.4,29.7,27,12,J.DiMaggio (9.1),J.McCarthy (101-53),J.DiMaggio ,9.1,2,1,1,2
New York Yankees,1940,New York Yankees,AL,155,88,66,1,0.571,0.589,3rd of 8,2,,817,671,"988,975",28.1,30,27,13,J.DiMaggio (7.3),J.McCarthy (88-66),J.DiMaggio ,7.3,2,No,5,2
New York Yankees,1939,New York Yankees,AL,152,106,45,1,0.702,0.734,1st of 8,--,Won WS (4-0),967,556,"859,785",27.7,30.5,27,12,J.DiMaggio (8.1),J.McCarthy (106-45),J.DiMaggio ,8.1,2,1,1,3
New York Yankees,1938,New York Yankees,AL,157,99,53,5,0.651,0.637,1st of 8,--,Won WS (4-0),966,710,"970,916",28.3,30.1,28,14,R.Ruffing (6.1),J.McCarthy (99-53),R.Ruffing ,6.1,2,1,1,1
New York Yankees,1937,New York Yankees,AL,157,102,52,3,0.662,0.666,1st of 8,--,Won WS (4-1),979,671,"998,148",28.6,29.9,28,12,L.Gomez (9.0),J.McCarthy (102-52),L.Gomez ,9,2,1,1,2
New York Yankees,1936,New York Yankees,AL,155,102,51,2,0.667,0.666,1st of 8,--,Won WS (4-2),1065,731,"976,913",28.1,28.9,28,11,L.Gehrig (9.1),J.McCarthy (102-51),L.Gehrig ,9.1,2,1,1,1
New York Yankees,1935,New York Yankees,AL,149,89,60,0,0.597,0.616,2nd of 8,3,,818,632,"657,508",28.4,27,27,10,L.Gehrig (8.7),J.McCarthy (89-60),L.Gehrig ,8.7,2,No,4,4
New York Yankees,1934,New York Yankees,AL,154,94,60,0,0.61,0.604,2nd of 8,7,,842,669,"854,682",28.2,26.7,31,14,L.Gehrig (10.4),J.McCarthy (94-60),L.Gehrig ,10.4,2,No,3,2
New York Yankees,1933,New York Yankees,AL,152,91,59,2,0.607,0.585,2nd of 8,7,,927,768,"728,014",28.8,28.4,29,14,L.Gehrig (6.9),J.McCarthy (91-59),L.Gehrig ,6.9,2,No,2,1
New York Yankees,1932,New York Yankees,AL,156,107,47,2,0.695,0.644,1st of 8,--,Won WS (4-0),1002,724,"962,320",28.3,28.5,32,14,B.Ruth (8.3),J.McCarthy (107-47),B.Ruth ,8.3,2,1,1,2
